,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_11,None,8.80679269443528,8,4,14,3,0,9,"[0, 89188, 0, 89188, 0, 89189, 0, 89189, 0, 89189, 0, 89189, 0]","[(0, 9), [0, 8], [0, 7], [1, 7], [1, 6], [1, 5], [2, 5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,softmaxBeta2.5_11,0,62.59242456218159,14,3,11,8,8,4,"[0, 89193, 0, 89193, 0, 89193, 1]","[(8, 4), [8, 5], [8, 6], [9, 6], [10, 6], [10, 7], [10, 8], [11, 8]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0)]","[2, 2, 0, 0, 2, 2, 0]",2
2,softmaxBeta2.5_11,-3,92.72631099390628,14,3,14,10,11,8,"[0, 89197, 0, 89197, 0]","[(11, 8), [12, 8], [13, 8], [13, 9], [13, 10], [14, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0)]","[0, 0, 2, 2, 0]",2
3,softmaxBeta2.5_11,5,45.0,14,3,8,4,14,10,"[1, 89200, 1, 89200, 1, 89200, 1]","[(14, 10), [14, 9], [14, 8], [14, 7], [14, 6], [14, 5], [14, 4], [14, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
4,softmaxBeta2.5_11,-5,80.53767779197439,8,4,14,5,14,3,"[1, 89204]","[(14, 3), [14, 4], [14, 5]]","[(0, 1), (0, 1)]","[0, 2]",2
5,softmaxBeta2.5_11,-5,80.53767779197439,8,4,14,3,14,5,"[0, 89208]","[(14, 5), [14, 4], [14, 3]]","[(0, -1), (0, -1)]","[0, 2]",2
6,softmaxBeta2.5_11,-1,54.46232220802562,8,4,11,0,14,3,"[0, 89211, 1, 89211, 1, 89211]","[(14, 3), [13, 3], [12, 3], [12, 2], [12, 1], [11, 1], [11, 0]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]","[0, 0, 2, 2, 0, 2]",2
7,softmaxBeta2.5_11,1,67.83365417791754,8,4,14,5,11,0,"[0, 89215, 1, 89215, 1, 89215, 1]","[(11, 0), [10, 0], [10, 1], [9, 1], [9, 2], [8, 2], [8, 3], [8, 4]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1)]","[1, 0, 1, 0, 1, 0, 0]",1
8,softmaxBeta2.5_11,0,62.59242456218159,14,5,11,0,8,4,"[0, 89219, 1, 89219, 1, 89219, 1]","[(8, 4), [8, 3], [9, 3], [9, 2], [10, 2], [10, 1], [10, 0], [11, 0]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]","[2, 0, 2, 0, 2, 2, 0]",2
9,softmaxBeta2.5_11,3,25.253163394573882,14,5,12,10,11,0,"[0, 89223, 1, 89223, 1, 89223, 1, 89223]","[(11, 0), [11, 1], [12, 1], [12, 2], [13, 2], [13, 3], [13, 4], [14, 4], [14, 5]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]","[0, 0, 0, 1, 0, 0, 1, 0]",1
