,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_4,None,46.04162667600997,11,13,4,13,6,5,"[1, 80522, 1, 80522, 1, 80522, 1, 80523, 1, 80523]","[(6, 5), [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2
1,softmaxBeta2.5_4,1,45.0,11,13,8,9,4,13,"[0, 80527, 1, 80527, 1, 80527, 1]","[(4, 13), [5, 13], [6, 13], [7, 13], [8, 13], [9, 13], [10, 13], [11, 13]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
2,softmaxBeta2.5_4,-3,81.86989764584403,8,9,13,11,11,13,"[0, 80532, 0, 80532]","[(11, 13), [11, 12], [12, 12], [12, 11], [13, 11]]","[(0, -1), (1, 0), (0, -1), (1, 0)]","[0, 2, 0, 2]",2
3,softmaxBeta2.5_4,-3,86.63353933657021,8,9,14,8,13,11,"[0, 80535, 0, 80536]","[(13, 11), [14, 11], [14, 10], [14, 9], [14, 8]]","[(1, 0), (0, -1), (0, -1), (0, -1)]","[2, 0, 0, 2]",2
4,softmaxBeta2.5_4,3,54.46232220802562,8,9,9,3,14,8,"[0, 80539, 0, 80539, 0, 80540, 0]","[(14, 8), [14, 9], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [8, 9]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[1, 0, 0, 0, 0, 0, 1]",1
5,softmaxBeta2.5_4,-1,54.46232220802562,9,3,5,6,8,9,"[0, 80543, 0, 80543, 1, 80543]","[(8, 9), [8, 8], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[0, 2, 0, 0, 2, 2]",2
6,softmaxBeta2.5_4,0,106.26020470831197,9,3,1,3,5,6,"[0, 80547, 0, 80548, 0, 80548, 0]","[(5, 6), [5, 5], [4, 5], [4, 4], [4, 3], [3, 3], [2, 3], [1, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[0, 2, 0, 0, 2, 2, 2]",2
7,softmaxBeta2.5_4,-1,36.86989764584401,9,3,5,0,1,3,"[0, 80551, 0, 80552, 0, 80552, 0]","[(1, 3), [2, 3], [3, 3], [3, 2], [4, 2], [5, 2], [5, 1], [5, 0]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]","[0, 0, 2, 0, 0, 2, 2]",2
8,softmaxBeta2.5_4,0,106.26020470831197,9,3,1,3,5,0,"[0, 80555, 1, 80555, 1, 80555, 1]","[(5, 0), [5, 1], [5, 2], [4, 2], [3, 2], [2, 2], [2, 3], [1, 3]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[0, 0, 2, 2, 2, 0, 2]",2
9,softmaxBeta2.5_4,1,38.65980825409008,9,3,6,7,1,3,"[0, 80560, 0, 80560, 0, 80560, 0, 80560]","[(1, 3), [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1, 1]",1
