,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_6,None,45.0,0,9,4,12,4,5,"[0, 82985, 0, 82986, 0, 82986, 0]","[(4, 5), [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 2, 2, 2]",2
1,softmaxBeta2.5_6,3,39.0938588862295,0,9,2,4,4,12,"[0, 82989, 1, 82989, 1, 82989, 1]","[(4, 12), [4, 11], [4, 10], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
2,softmaxBeta2.5_6,-1,56.88865803962797,2,4,5,8,0,9,"[0, 82993, 1, 82993, 1, 82993]","[(0, 9), [1, 9], [2, 9], [3, 9], [3, 8], [4, 8], [5, 8]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]","[0, 0, 2, 0, 2, 2]",2
3,softmaxBeta2.5_6,1,81.86989764584403,2,4,9,4,5,8,"[1, 82997, 1, 82997, 1, 82997, 1]","[(5, 8), [4, 8], [3, 8], [3, 7], [2, 7], [2, 6], [2, 5], [2, 4]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]","[1, 1, 0, 1, 0, 0, 0]",1
4,softmaxBeta2.5_6,-5,45.0,9,4,3,5,2,4,"[1, 83000]","[(2, 4), [3, 4], [3, 5]]","[(1, 0), (0, 1)]","[0, 2]",2
5,softmaxBeta2.5_6,-3,62.10272896905237,9,4,4,2,3,5,"[0, 83004, 0, 83005]","[(3, 5), [4, 5], [4, 4], [4, 3], [4, 2]]","[(1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 2, 2]",2
6,softmaxBeta2.5_6,-5,113.19859051364818,9,4,3,3,4,2,"[0, 83008]","[(4, 2), [3, 2], [3, 3]]","[(-1, 0), (0, 1)]","[2, 0]",2
7,softmaxBeta2.5_6,-3,62.10272896905237,9,4,4,6,3,3,"[0, 83011, 0, 83012]","[(3, 3), [3, 4], [3, 5], [4, 5], [4, 6]]","[(0, 1), (0, 1), (1, 0), (0, 1)]","[0, 2, 0, 2]",2
8,softmaxBeta2.5_6,3,66.80140948635182,9,4,9,11,4,6,"[0, 83015, 0, 83015, 0, 83016, 0]","[(4, 6), [5, 6], [6, 6], [6, 5], [6, 4], [7, 4], [8, 4], [9, 4]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]","[0, 0, 1, 1, 0, 0, 0]",1
9,softmaxBeta2.5_6,1,45.0,9,11,5,8,9,4,"[0, 83019, 0, 83019, 1, 83019, 1]","[(9, 4), [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 1, 1, 1]",1
