,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_12,None,2.4895529219992745,9,14,7,9,2,0,"[0, 90438, 0, 90438, 0, 90439, 0, 90439, 0, 90439, 0, 90439, 0, 90440]","[(2, 0), [3, 0], [4, 0], [5, 0], [6, 0], [6, 1], [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1,softmaxBeta2.5_12,3,66.80140948635182,9,14,2,14,7,9,"[0, 90443, 0, 90443, 0, 90444, 0]","[(7, 9), [7, 10], [8, 10], [8, 11], [8, 12], [8, 13], [9, 13], [9, 14]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1)]","[0, 1, 0, 0, 0, 1, 0]",1
2,softmaxBeta2.5_12,-5,45.0,2,14,8,13,9,14,"[0, 90447]","[(9, 14), [9, 13], [8, 13]]","[(0, -1), (-1, 0)]","[2, 0]",2
3,softmaxBeta2.5_12,1,54.46232220802562,2,14,4,9,8,13,"[0, 90450, 1, 90450, 1, 90450, 1]","[(8, 13), [7, 13], [6, 13], [5, 13], [4, 13], [4, 14], [3, 14], [2, 14]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
4,softmaxBeta2.5_12,3,45.0,4,9,9,11,2,14,"[0, 90454, 1, 90454, 1, 90454, 1]","[(2, 14), [2, 13], [3, 13], [3, 12], [3, 11], [3, 10], [4, 10], [4, 9]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[0, 0, 0, 0, 1, 0, 1]",1
5,softmaxBeta2.5_12,-1,66.80140948635182,9,11,7,6,4,9,"[0, 90458, 1, 90458, 1, 90458]","[(4, 9), [5, 9], [5, 8], [6, 8], [7, 8], [7, 7], [7, 6]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]","[0, 2, 0, 0, 2, 2]",2
6,softmaxBeta2.5_12,1,66.80140948635182,9,11,3,10,7,6,"[0, 90462, 0, 90463, 0, 90463, 0]","[(7, 6), [7, 7], [7, 8], [7, 9], [8, 9], [8, 10], [8, 11], [9, 11]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]","[0, 0, 0, 1, 0, 1, 1]",1
7,softmaxBeta2.5_12,0,58.736268305622566,3,10,7,6,9,11,"[0, 90466, 1, 90466, 1, 90466, 1]","[(9, 11), [8, 11], [8, 10], [8, 9], [7, 9], [7, 8], [7, 7], [7, 6]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 2, 0, 2, 2, 2]",2
8,softmaxBeta2.5_12,0,90.0,3,10,3,2,7,6,"[0, 90471, 0, 90471, 0, 90471, 0, 90472]","[(7, 6), [6, 6], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[0, 1, 0, 1, 0, 0, 1, 1]",1
9,softmaxBeta2.5_12,5,40.60129464500447,3,2,9,3,3,10,"[0, 90475, 0, 90475, 0, 90475, 1, 90475]","[(3, 10), [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3], [3, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 0, 1]",1
