,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_9,None,40.364536573097354,13,4,9,1,7,8,"[0, 86707, 0, 86707, 1, 86707, 1, 86707, 1]","[(7, 8), [8, 8], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 2, 2, 2]",2
1,softmaxBeta2.5_9,1,45.00000000000001,13,4,10,8,9,1,"[0, 86711, 1, 86711, 1, 86711, 1]","[(9, 1), [9, 2], [9, 3], [9, 4], [10, 4], [11, 4], [12, 4], [13, 4]]","[(0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
2,softmaxBeta2.5_9,-5,98.13010235415598,10,8,12,3,13,4,"[0, 86716]","[(13, 4), [12, 4], [12, 3]]","[(-1, 0), (0, -1)]","[0, 2]",2
3,softmaxBeta2.5_9,5,41.63353933657021,10,8,4,7,12,3,"[0, 86719, 0, 86719, 0, 86720, 0]","[(12, 3), [11, 3], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
4,softmaxBeta2.5_9,-5,125.5376777919744,4,7,11,7,10,8,"[0, 86723]","[(10, 8), [10, 7], [11, 7]]","[(0, -1), (1, 0)]","[0, 2]",2
5,softmaxBeta2.5_9,-3,45.0,4,7,9,5,11,7,"[0, 86727, 0, 86727]","[(11, 7), [11, 6], [11, 5], [10, 5], [9, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0)]","[2, 2, 0, 0]",2
6,softmaxBeta2.5_9,1,66.80140948635182,4,7,5,1,9,5,"[0, 86730, 0, 86731, 0, 86731, 0]","[(9, 5), [8, 5], [8, 6], [7, 6], [6, 6], [6, 7], [5, 7], [4, 7]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[0, 1, 0, 0, 1, 0, 1]",1
7,softmaxBeta2.5_9,3,46.84761026599459,5,1,10,3,4,7,"[0, 86734, 1, 86734, 1, 86734, 1]","[(4, 7), [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
8,softmaxBeta2.5_9,-5,113.19859051364818,10,3,4,2,5,1,"[0, 86738]","[(5, 1), [4, 1], [4, 2]]","[(-1, 0), (0, 1)]","[2, 0]",2
9,softmaxBeta2.5_9,0,58.736268305622566,10,3,6,7,4,2,"[0, 86742, 0, 86742, 0, 86742, 1]","[(4, 2), [4, 3], [5, 3], [5, 4], [6, 4], [6, 5], [6, 6], [6, 7]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 2, 0, 2, 2, 2]",2
10,softmaxBeta2.5_9,-1,81.86989764584403,10,3,3,3,6,7,"[0, 86746, 0, 86746, 1, 86746, 1]","[(6, 7), [5, 7], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[2, 2, 2, 0, 0, 0, 0]",2
11,softmaxBeta2.5_9,-1,45.0,10,3,6,6,3,3,"[0, 86750, 0, 86750, 1, 86750]","[(3, 3), [4, 3], [4, 4], [5, 4], [5, 5], [5, 6], [6, 6]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]","[0, 2, 0, 2, 2, 0]",2
12,softmaxBeta2.5_9,0,106.26020470831197,10,3,2,3,6,6,"[0, 86754, 1, 86754, 1, 86754, 1]","[(6, 6), [6, 5], [5, 5], [4, 5], [4, 4], [4, 3], [3, 3], [2, 3]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[0, 2, 2, 0, 0, 2, 2]",2
