,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta5_5,None,54.46232220802562,1,3,6,5,2,9,"[0, 101713, 0, 101713, 0, 101713, 0]","[(2, 9), [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[1, 0, 0, 0, 0, 1, 1]",1
1,softmaxBeta5_5,-3,86.63353933657021,6,5,0,6,1,3,"[1, 101716, 1, 101716]","[(1, 3), [0, 3], [0, 4], [0, 5], [0, 6]]","[(-1, 0), (0, 1), (0, 1), (0, 1)]","[2, 0, 0, 2]",2
2,softmaxBeta5_5,0,62.59242456218159,6,5,3,10,0,6,"[0, 101721, 0, 101721, 0, 101721, 0]","[(0, 6), [0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 0, 0, 0, 1, 1, 1]",1
3,softmaxBeta5_5,-1,67.83365417791754,3,10,9,9,6,5,"[0, 101725, 0, 101725, 0, 101725, 1]","[(6, 5), [7, 5], [8, 5], [8, 6], [9, 6], [9, 7], [9, 8], [9, 9]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]","[2, 2, 0, 2, 0, 0, 0]",2
4,softmaxBeta5_5,5,54.46232220802562,3,10,3,3,9,9,"[0, 101729, 0, 101729, 1, 101729, 1]","[(9, 9), [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 1, 0, 0, 0, 0]",1
5,softmaxBeta5_5,3,45.00000000000001,3,3,8,5,3,10,"[0, 101733, 0, 101733, 1, 101733, 1]","[(3, 10), [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
6,softmaxBeta5_5,5,41.63353933657021,8,5,7,11,3,3,"[0, 101737, 1, 101737, 1, 101737, 1]","[(3, 3), [4, 3], [5, 3], [5, 4], [6, 4], [6, 5], [7, 5], [8, 5]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
7,softmaxBeta5_5,1,54.46232220802562,7,11,12,9,8,5,"[0, 101742, 0, 101742, 0, 101742, 0]","[(8, 5), [8, 6], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 1, 0, 0, 0, 1, 1]",1
8,softmaxBeta5_5,-1,66.80140948635182,12,9,10,14,7,11,"[0, 101746, 0, 101746, 0, 101746]","[(7, 11), [7, 12], [8, 12], [9, 12], [10, 12], [10, 13], [10, 14]]","[(0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[2, 0, 0, 0, 2, 2]",2
9,softmaxBeta5_5,-5,66.80140948635182,12,9,9,13,10,14,"[1, 101749]","[(10, 14), [10, 13], [9, 13]]","[(0, -1), (-1, 0)]","[0, 2]",2
10,softmaxBeta5_5,3,30.52970589993411,12,9,10,4,9,13,"[0, 101753, 0, 101754, 0, 101754, 0]","[(9, 13), [10, 13], [11, 13], [11, 12], [12, 12], [12, 11], [12, 10], [12, 9]]","[(1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]","[0, 1, 0, 1, 0, 0, 0]",1
11,softmaxBeta5_5,3,45.0,10,4,5,6,12,9,"[0, 101757, 1, 101757, 1, 101757, 1]","[(12, 9), [12, 8], [11, 8], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
12,softmaxBeta5_5,1,66.80140948635182,5,6,6,0,10,4,"[0, 101762, 0, 101762, 0, 101762, 0]","[(10, 4), [9, 4], [8, 4], [7, 4], [7, 5], [7, 6], [6, 6], [5, 6]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[0, 0, 0, 1, 1, 0, 1]",1
13,softmaxBeta5_5,-5,125.5376777919744,6,0,6,7,5,6,"[1, 101765]","[(5, 6), [5, 7], [6, 7]]","[(0, 1), (1, 0)]","[2, 0]",2
14,softmaxBeta5_5,-1,45.0,6,0,3,4,6,7,"[0, 101769, 0, 101769, 1, 101769]","[(6, 7), [6, 6], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]","[0, 2, 0, 2, 0, 2]",2
