,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta5_2,None,13.24051991518721,14,13,9,11,4,1,"[0, 97947, 0, 97947, 1, 97947, 1, 97947, 1, 97947, 1, 97948, 1, 97948, 1]","[(4, 1), [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1,softmaxBeta5_2,-1,66.80140948635182,14,13,12,8,9,11,"[1, 97952, 1, 97952, 1, 97952]","[(9, 11), [9, 10], [9, 9], [10, 9], [10, 8], [11, 8], [12, 8]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]","[2, 2, 0, 2, 0, 0]",2
2,softmaxBeta5_2,-3,113.19859051364818,14,13,14,6,12,8,"[1, 97956, 1, 97956]","[(12, 8), [13, 8], [14, 8], [14, 7], [14, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1)]","[0, 0, 2, 2]",2
3,softmaxBeta5_2,0,53.13010235415599,14,13,10,9,14,6,"[0, 97961, 0, 97961, 0, 97961, 0]","[(14, 6), [14, 7], [14, 8], [14, 9], [14, 10], [14, 11], [14, 12], [14, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 1, 1, 1, 1]",1
4,softmaxBeta5_2,0,53.13010235415599,10,9,7,14,14,13,"[1, 97964, 1, 97964, 1, 97964, 1, 97965]","[(14, 13), [14, 12], [14, 11], [14, 10], [13, 10], [12, 10], [12, 9], [11, 9], [10, 9]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[1, 1, 1, 0, 0, 1, 0, 0]",1
5,softmaxBeta5_2,3,38.480198248343015,7,14,2,12,10,9,"[0, 97969, 0, 97969, 0, 97969, 1, 97969]","[(10, 9), [9, 9], [8, 9], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [7, 14]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1, 1]",1
6,softmaxBeta5_2,3,45.0,2,12,4,7,7,14,"[0, 97973, 0, 97973, 0, 97974, 0]","[(7, 14), [7, 13], [6, 13], [5, 13], [5, 12], [4, 12], [3, 12], [2, 12]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
7,softmaxBeta5_2,3,45.0,4,7,9,9,2,12,"[0, 97977, 0, 97977, 1, 97977, 1]","[(2, 12), [3, 12], [3, 11], [3, 10], [4, 10], [4, 9], [4, 8], [4, 7]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
8,softmaxBeta5_2,1,66.80140948635182,9,9,8,3,4,7,"[0, 97981, 0, 97981, 1, 97981, 1]","[(4, 7), [5, 7], [5, 8], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 1, 1, 0, 0, 0, 1]",1
9,softmaxBeta5_2,1,54.46232220802562,8,3,13,5,9,9,"[0, 97985, 0, 97986, 0, 97986, 0]","[(9, 9), [9, 8], [9, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 1, 0, 0, 1, 1]",1
10,softmaxBeta5_2,-5,113.19859051364818,13,5,7,4,8,3,"[0, 97989]","[(8, 3), [8, 4], [7, 4]]","[(0, 1), (-1, 0)]","[0, 2]",2
11,softmaxBeta5_2,5,45.0,13,5,12,11,7,4,"[1, 97992, 1, 97992, 1, 97992, 1]","[(7, 4), [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5], [13, 5]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
12,softmaxBeta5_2,-1,53.9726266148964,12,11,9,7,13,5,"[1, 97996, 1, 97996, 1, 97996]","[(13, 5), [12, 5], [12, 6], [12, 7], [11, 7], [10, 7], [9, 7]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 2, 2, 2]",2
13,softmaxBeta5_2,-3,98.13010235415598,12,11,11,5,9,7,"[0, 98000, 0, 98000]","[(9, 7), [10, 7], [10, 6], [11, 6], [11, 5]]","[(1, 0), (0, -1), (1, 0), (0, -1)]","[0, 2, 0, 2]",2
14,softmaxBeta5_2,1,54.46232220802562,12,11,7,9,11,5,"[0, 98003, 1, 98003, 1, 98003, 1]","[(11, 5), [12, 5], [12, 6], [12, 7], [12, 8], [12, 9], [12, 10], [12, 11]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 0, 0, 0, 0, 1, 1]",1
15,softmaxBeta5_2,5,41.63353933657021,7,9,8,3,12,11,"[0, 98008, 0, 98008, 0, 98008, 0]","[(12, 11), [11, 11], [10, 11], [10, 10], [9, 10], [9, 9], [8, 9], [7, 9]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
16,softmaxBeta5_2,0,62.59242456218159,8,3,3,6,7,9,"[1, 98011, 1, 98011, 1, 98011, 1]","[(7, 9), [7, 8], [6, 8], [5, 8], [4, 8], [4, 7], [4, 6], [3, 6]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0)]","[0, 2, 2, 2, 0, 0, 2]",2
17,softmaxBeta5_2,-1,67.83365417791754,8,3,7,9,3,6,"[0, 98016, 0, 98016, 0, 98016, 1]","[(3, 6), [3, 7], [3, 8], [4, 8], [4, 9], [5, 9], [6, 9], [7, 9]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[2, 2, 0, 2, 0, 0, 0]",2
18,softmaxBeta5_2,-3,62.10272896905237,8,3,10,8,7,9,"[0, 98020, 0, 98020]","[(7, 9), [8, 9], [8, 8], [9, 8], [10, 8]]","[(1, 0), (0, -1), (1, 0), (1, 0)]","[0, 0, 2, 2]",2
19,softmaxBeta5_2,5,41.63353933657021,8,3,2,4,10,8,"[1, 98023, 1, 98023, 1, 98023, 1]","[(10, 8), [10, 7], [10, 6], [10, 5], [10, 4], [9, 4], [8, 4], [8, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
20,softmaxBeta5_2,-5,125.5376777919744,2,4,9,4,8,3,"[0, 98028]","[(8, 3), [8, 4], [9, 4]]","[(0, 1), (1, 0)]","[0, 2]",2
21,softmaxBeta5_2,-5,45.0,2,4,8,3,9,4,"[0, 98031]","[(9, 4), [8, 4], [8, 3]]","[(-1, 0), (0, -1)]","[0, 2]",2
22,softmaxBeta5_2,-1,54.46232220802562,2,4,5,0,8,3,"[1, 98034, 1, 98034, 1, 98034]","[(8, 3), [8, 2], [7, 2], [7, 1], [6, 1], [5, 1], [5, 0]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]","[2, 0, 2, 0, 0, 2]",2
23,softmaxBeta5_2,-3,81.86989764584403,2,4,7,2,5,0,"[1, 98038, 1, 98038]","[(5, 0), [5, 1], [5, 2], [6, 2], [7, 2]]","[(0, 1), (0, 1), (1, 0), (1, 0)]","[0, 0, 2, 2]",2
24,softmaxBeta5_2,0,58.736268305622566,2,4,6,8,7,2,"[0, 98042, 1, 98042, 1, 98042, 1]","[(7, 2), [7, 3], [6, 3], [5, 3], [4, 3], [4, 4], [3, 4], [2, 4]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[0, 0, 1, 1, 0, 1, 1]",1
25,softmaxBeta5_2,0,90.0,6,8,6,0,2,4,"[1, 98046, 1, 98046, 1, 98046, 1, 98046]","[(2, 4), [2, 5], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [5, 8], [6, 8]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]","[1, 0, 1, 1, 1, 0, 0, 0]",1
26,softmaxBeta5_2,3,39.80557109226519,6,0,11,2,6,8,"[0, 98051, 0, 98051, 0, 98052, 0, 98052]","[(6, 8), [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 1], [6, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1, 1]",1
27,softmaxBeta5_2,3,45.0,11,2,9,7,6,0,"[0, 98055, 0, 98055, 1, 98055, 1]","[(6, 0), [6, 1], [7, 1], [8, 1], [8, 2], [9, 2], [10, 2], [11, 2]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
28,softmaxBeta5_2,3,45.0,9,7,4,5,11,2,"[0, 98060, 0, 98060, 0, 98060, 0]","[(11, 2), [11, 3], [11, 4], [11, 5], [11, 6], [10, 6], [9, 6], [9, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[0, 0, 0, 1, 0, 0, 1]",1
29,softmaxBeta5_2,1,66.80140948635182,4,5,5,11,9,7,"[1, 98063, 1, 98063, 1, 98064, 1]","[(9, 7), [9, 6], [8, 6], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[1, 0, 0, 1, 0, 0, 1]",1
30,softmaxBeta5_2,1,54.46232220802562,5,11,0,9,4,5,"[0, 98069, 0, 98070, 0, 98070, 0]","[(4, 5), [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 0, 0, 0, 0, 1, 1]",1
31,softmaxBeta5_2,-5,113.19859051364818,0,9,6,10,5,11,"[0, 98073]","[(5, 11), [6, 11], [6, 10]]","[(1, 0), (0, -1)]","[2, 0]",2
32,softmaxBeta5_2,5,45.0,0,9,1,3,6,10,"[1, 98076, 1, 98076, 1, 98076, 1]","[(6, 10), [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
33,softmaxBeta5_2,-1,53.9726266148964,1,3,4,7,0,9,"[0, 98081, 0, 98081, 0, 98081]","[(0, 9), [0, 8], [1, 8], [2, 8], [2, 7], [3, 7], [4, 7]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]","[0, 0, 2, 0, 2, 2]",2
34,softmaxBeta5_2,-3,98.13010235415598,1,3,2,9,4,7,"[0, 98084, 1, 98084]","[(4, 7), [3, 7], [2, 7], [2, 8], [2, 9]]","[(-1, 0), (-1, 0), (0, 1), (0, 1)]","[0, 0, 2, 2]",2
35,softmaxBeta5_2,1,54.46232220802562,1,3,6,5,2,9,"[0, 98088, 0, 98088, 0, 98088, 1]","[(2, 9), [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[1, 0, 0, 0, 0, 1, 1]",1
36,softmaxBeta5_2,5,41.63353933657021,6,5,5,11,1,3,"[0, 98092, 0, 98092, 0, 98092, 1]","[(1, 3), [1, 4], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
37,softmaxBeta5_2,0,62.59242456218159,5,11,10,8,6,5,"[0, 98096, 0, 98096, 0, 98096, 1]","[(6, 5), [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 0, 0, 0, 1, 1, 1]",1
38,softmaxBeta5_2,-1,67.83365417791754,10,8,9,14,5,11,"[1, 98099, 1, 98099, 1, 98099, 1]","[(5, 11), [6, 11], [7, 11], [8, 11], [8, 12], [9, 12], [9, 13], [9, 14]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]","[0, 0, 0, 2, 0, 2, 2]",2
39,softmaxBeta5_2,-3,62.10272896905237,10,8,12,13,9,14,"[0, 98104, 0, 98104]","[(9, 14), [9, 13], [10, 13], [11, 13], [12, 13]]","[(0, -1), (1, 0), (1, 0), (1, 0)]","[0, 0, 2, 2]",2
40,softmaxBeta5_2,5,41.63353933657021,10,8,4,9,12,13,"[0, 98108, 0, 98108, 0, 98108, 0]","[(12, 13), [11, 13], [10, 13], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
41,softmaxBeta5_2,-5,125.5376777919744,4,9,11,9,10,8,"[1, 98111]","[(10, 8), [11, 8], [11, 9]]","[(1, 0), (0, 1)]","[2, 0]",2
