,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta1_3,None,57.094757077012105,13,0,14,6,8,4,"[0, 59227, 0, 59227, 0, 59228, 0, 59228]","[(8, 4), [9, 4], [9, 5], [10, 5], [10, 6], [11, 6], [12, 6], [13, 6], [14, 6]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 2, 0, 2, 0, 0, 0, 2]",2
1,softmaxBeta1_3,0,58.736268305622566,13,0,9,4,14,6,"[0, 59231, 1, 59231, 1, 59231, 1]","[(14, 6), [14, 5], [14, 4], [13, 4], [12, 4], [11, 4], [10, 4], [9, 4]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 2, 2, 2, 2]",2
2,softmaxBeta1_3,-3,78.69006752597979,13,0,12,6,9,4,"[0, 59236, 0, 59236, 0]","[(9, 4), [10, 4], [10, 5], [11, 5], [12, 5], [12, 6]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]","[0, 2, 0, 0, 2]",2
3,softmaxBeta1_3,3,54.46232220802562,13,0,7,1,12,6,"[0, 59240, 0, 59240, 0, 59240, 0]","[(12, 6), [13, 6], [13, 5], [13, 4], [13, 3], [13, 2], [13, 1], [13, 0]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[1, 0, 0, 0, 0, 0, 1]",1
4,softmaxBeta1_3,-3,62.10272896905237,7,1,12,3,13,0,"[0, 59244, 0, 59244]","[(13, 0), [13, 1], [13, 2], [13, 3], [12, 3]]","[(0, 1), (0, 1), (0, 1), (-1, 0)]","[0, 2, 2, 0]",2
5,softmaxBeta1_3,5,16.606980578617005,7,1,1,2,12,3,"[0, 59247, 0, 59248, 0, 59248, 0]","[(12, 3), [11, 3], [11, 2], [11, 1], [10, 1], [9, 1], [8, 1], [7, 1]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 1, 0, 0, 0, 0]",1
6,softmaxBeta1_3,-1,53.9726266148964,1,2,5,5,7,1,"[1, 59251, 1, 59251, 1, 59251]","[(7, 1), [7, 2], [6, 2], [5, 2], [5, 3], [5, 4], [5, 5]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2, 2]",2
7,softmaxBeta1_3,-1,98.13010235415598,1,2,8,2,5,5,"[0, 59256, 0, 59256, 0, 59256]","[(5, 5), [6, 5], [7, 5], [8, 5], [8, 4], [8, 3], [8, 2]]","[(1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]","[2, 2, 2, 0, 0, 0]",2
8,softmaxBeta1_3,0,53.13010235415599,1,2,5,6,8,2,"[0, 59260, 0, 59260, 0, 59260, 1]","[(8, 2), [7, 2], [6, 2], [6, 3], [6, 4], [6, 5], [5, 5], [5, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]","[0, 0, 2, 2, 2, 0, 2]",2
9,softmaxBeta1_3,-5,71.56505117707799,1,2,6,4,5,6,"[0, 59264, 0]","[(5, 6), [5, 5], [6, 5], [6, 4]]","[(0, -1), (1, 0), (0, -1)]","[0, 2, 0]",2
10,softmaxBeta1_3,3,66.80140948635182,1,2,1,9,6,4,"[0, 59268, 0, 59268, 0, 59268, 0]","[(6, 4), [6, 3], [5, 3], [5, 2], [4, 2], [3, 2], [2, 2], [1, 2]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[1, 0, 1, 0, 0, 0, 0]",1
11,softmaxBeta1_3,5,45.0,1,9,7,8,1,2,"[0, 59272, 0, 59272, 0, 59272, 0]","[(1, 2), [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
12,softmaxBeta1_3,1,54.46232220802562,7,8,5,13,1,9,"[1, 59275, 1, 59275, 1, 59275, 1]","[(1, 9), [2, 9], [2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 1, 0, 0, 0, 1, 1]",1
13,softmaxBeta1_3,1,66.80140948635182,5,13,11,12,7,8,"[0, 59280, 0, 59280, 0, 59280, 1]","[(7, 8), [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 0, 1, 0, 0, 0, 1]",1
14,softmaxBeta1_3,5,45.0,11,12,10,6,5,13,"[0, 59284, 0, 59284, 0, 59285, 0]","[(5, 13), [6, 13], [7, 13], [7, 12], [8, 12], [9, 12], [10, 12], [11, 12]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
15,softmaxBeta1_3,-1,54.46232220802562,10,6,14,9,11,12,"[0, 59288, 0, 59288, 0, 59289]","[(11, 12), [11, 11], [12, 11], [13, 11], [13, 10], [13, 9], [14, 9]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0)]","[0, 2, 2, 0, 0, 2]",2
16,softmaxBeta1_3,-5,81.86989764584403,10,6,13,10,14,9,"[0, 59292]","[(14, 9), [14, 10], [13, 10]]","[(0, 1), (-1, 0)]","[2, 0]",2
17,softmaxBeta1_3,1,45.00000000000001,10,6,14,3,13,10,"[0, 59295, 1, 59295, 1, 59295, 1]","[(13, 10), [13, 9], [12, 9], [12, 8], [11, 8], [11, 7], [10, 7], [10, 6]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]","[0, 1, 0, 1, 0, 1, 0]",1
18,softmaxBeta1_3,-3,98.13010235415598,14,3,8,4,10,6,"[0, 59300, 0, 59300]","[(10, 6), [9, 6], [9, 5], [8, 5], [8, 4]]","[(-1, 0), (0, -1), (-1, 0), (0, -1)]","[2, 0, 2, 0]",2
19,softmaxBeta1_3,-5,125.5376777919744,14,3,7,3,8,4,"[0, 59304]","[(8, 4), [8, 3], [7, 3]]","[(0, -1), (-1, 0)]","[0, 2]",2
20,softmaxBeta1_3,3,45.00000000000001,14,3,12,8,7,3,"[0, 59307, 0, 59307, 0, 59308, 0]","[(7, 3), [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
21,softmaxBeta1_3,0,58.736268305622566,12,8,8,4,14,3,"[0, 59311, 0, 59311, 0, 59312, 0]","[(14, 3), [14, 4], [13, 4], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 2, 2, 2, 2]",2
22,softmaxBeta1_3,0,90.0,12,8,4,8,8,4,"[0, 59315, 0, 59316, 0, 59316, 0, 59316]","[(8, 4), [8, 5], [7, 5], [7, 6], [6, 6], [6, 7], [6, 8], [5, 8], [4, 8]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[0, 2, 0, 2, 0, 0, 2, 2]",2
23,softmaxBeta1_3,-3,33.690067525979785,12,8,7,10,4,8,"[1, 59319, 1, 59319, 1]","[(4, 8), [5, 8], [6, 8], [7, 8], [7, 9], [7, 10]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[0, 0, 0, 2, 2]",2
24,softmaxBeta1_3,3,55.49147701233159,12,8,13,14,7,10,"[1, 59323, 1, 59323, 1, 59323, 1]","[(7, 10), [7, 9], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 1, 0, 0, 0, 0, 0]",1
25,softmaxBeta1_3,-3,54.46232220802562,13,14,10,10,12,8,"[0, 59329, 0, 59329]","[(12, 8), [12, 9], [11, 9], [11, 10], [10, 10]]","[(0, 1), (-1, 0), (0, 1), (-1, 0)]","[0, 2, 0, 2]",2
26,softmaxBeta1_3,-1,98.13010235415598,13,14,13,7,10,10,"[0, 59333, 0, 59333, 0, 59334]","[(10, 10), [10, 9], [10, 8], [11, 8], [11, 7], [12, 7], [13, 7]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]","[2, 2, 0, 2, 0, 0]",2
27,softmaxBeta1_3,5,45.0,13,14,7,13,13,7,"[0, 59337, 0, 59337, 0, 59338, 0]","[(13, 7), [13, 8], [13, 9], [13, 10], [13, 11], [13, 12], [13, 13], [13, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
28,softmaxBeta1_3,-1,53.9726266148964,7,13,11,10,13,14,"[0, 59341, 0, 59341, 1, 59341]","[(13, 14), [13, 13], [12, 13], [11, 13], [11, 12], [11, 11], [11, 10]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 2, 2, 2]",2
29,softmaxBeta1_3,0,90.0,7,13,8,6,11,10,"[0, 59345, 0, 59345, 0, 59346, 0]","[(11, 10), [11, 11], [11, 12], [10, 12], [9, 12], [9, 13], [8, 13], [7, 13]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[1, 1, 0, 0, 1, 0, 1]",1
30,softmaxBeta1_3,-5,55.30484646876604,8,6,9,12,7,13,"[0, 59349, 0]","[(7, 13), [8, 13], [9, 13], [9, 12]]","[(1, 0), (1, 0), (0, -1)]","[0, 2, 0]",2
31,softmaxBeta1_3,3,54.46232220802562,8,6,14,7,9,12,"[1, 59352, 1, 59352, 1, 59352, 1]","[(9, 12), [8, 12], [8, 11], [8, 10], [8, 9], [8, 8], [8, 7], [8, 6]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[1, 0, 0, 0, 0, 0, 1]",1
32,softmaxBeta1_3,5,54.46232220802562,14,7,14,0,8,6,"[0, 59357, 0, 59357, 0, 59357, 0]","[(8, 6), [9, 6], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 1, 0, 0, 0, 0, 0]",1
33,softmaxBeta1_3,1,45.0,14,0,10,3,14,7,"[0, 59361, 0, 59361, 0, 59361, 0]","[(14, 7), [14, 6], [14, 5], [14, 4], [14, 3], [14, 2], [14, 1], [14, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 1, 1, 1]",1
