,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta1_7,None,19.73268949966101,6,0,4,5,14,13,"[0, 64245, 0, 64245, 0, 64245, 1, 64245, 1, 64245, 1, 64245, 1, 64245, 2, 64245, 2, 64245]","[(14, 13), [14, 12], [13, 12], [13, 11], [12, 11], [12, 10], [12, 9], [12, 8], [11, 8], [11, 7], [10, 7], [9, 7], [9, 6], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2
1,softmaxBeta1_7,3,45.0,6,0,11,2,4,5,"[0, 64251, 0, 64251, 0, 64251, 0]","[(4, 5), [4, 4], [5, 4], [5, 3], [6, 3], [6, 2], [6, 1], [6, 0]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
2,softmaxBeta1_7,0,58.736268305622566,11,2,7,6,6,0,"[0, 64255, 0, 64255, 0, 64255, 0]","[(6, 0), [6, 1], [7, 1], [8, 1], [8, 2], [9, 2], [10, 2], [11, 2]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[0, 0, 1, 0, 1, 1, 1]",1
3,softmaxBeta1_7,5,28.300755766006386,7,6,8,12,11,2,"[1, 64258, 1, 64258, 1, 64258, 1, 64258]","[(11, 2), [10, 2], [9, 2], [8, 2], [8, 3], [8, 4], [7, 4], [7, 5], [7, 6]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 1, 0, 0]",1
4,softmaxBeta1_7,5,54.46232220802562,8,12,1,12,7,6,"[0, 64263, 0, 64263, 0, 64263, 1]","[(7, 6), [7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [8, 11], [8, 12]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 1, 0, 0, 0, 0]",1
5,softmaxBeta1_7,-3,45.0,1,12,6,10,8,12,"[0, 64267, 0, 64267]","[(8, 12), [8, 11], [7, 11], [6, 11], [6, 10]]","[(0, -1), (-1, 0), (-1, 0), (0, -1)]","[2, 0, 0, 2]",2
6,softmaxBeta1_7,0,74.93151184050778,1,12,3,6,6,10,"[1, 64270, 1, 64270, 1, 64270, 1]","[(6, 10), [6, 9], [5, 9], [4, 9], [3, 9], [3, 8], [3, 7], [3, 6]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[2, 0, 0, 0, 2, 2, 2]",2
7,softmaxBeta1_7,-5,98.13010235415598,1,12,1,5,3,6,"[1, 64274, 1]","[(3, 6), [3, 5], [2, 5], [1, 5]]","[(0, -1), (-1, 0), (-1, 0)]","[2, 0, 0]",2
8,softmaxBeta1_7,0,53.13010235415599,1,12,5,8,1,5,"[0, 64278, 0, 64278, 1, 64278, 1]","[(1, 5), [1, 6], [1, 7], [2, 7], [2, 8], [3, 8], [4, 8], [5, 8]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[0, 0, 2, 0, 2, 2, 2]",2
9,softmaxBeta1_7,0,90.0,1,12,1,4,5,8,"[0, 64282, 1, 64282, 1, 64282, 1, 64282]","[(5, 8), [4, 8], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [1, 11], [1, 12]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]","[0, 1, 1, 0, 0, 1, 0, 1]",1
10,softmaxBeta1_7,-5,26.565051177077994,1,4,0,10,1,12,"[0, 64287, 0]","[(1, 12), [1, 11], [0, 11], [0, 10]]","[(0, -1), (-1, 0), (0, -1)]","[0, 2, 0]",2
11,softmaxBeta1_7,5,45.0,1,4,7,5,0,10,"[0, 64290, 0, 64290, 1, 64290, 1]","[(0, 10), [1, 10], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
