,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta1_10,None,35.23822522495776,14,13,14,6,3,10,"[0, 68015, 0, 68015, 0, 68015, 0, 68015, 0, 68016, 0, 68016, 0, 68016]","[(3, 10), [3, 11], [3, 12], [3, 13], [4, 13], [5, 13], [6, 13], [7, 13], [8, 13], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13], [14, 13]]","[(0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,softmaxBeta1_10,1,45.0,14,6,10,9,14,13,"[0, 68020, 0, 68020, 0, 68020, 0]","[(14, 13), [14, 12], [14, 11], [14, 10], [14, 9], [14, 8], [14, 7], [14, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 1, 1, 1]",1
2,softmaxBeta1_10,-3,81.86989764584403,10,9,12,4,14,6,"[1, 68023, 1, 68023]","[(14, 6), [14, 5], [14, 4], [13, 4], [12, 4]]","[(0, -1), (0, -1), (-1, 0), (-1, 0)]","[2, 2, 0, 0]",2
3,softmaxBeta1_10,5,41.63353933657021,10,9,4,8,12,4,"[0, 68027, 1, 68027, 1, 68027, 1]","[(12, 4), [12, 5], [12, 6], [12, 7], [12, 8], [11, 8], [11, 9], [10, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]","[0, 0, 0, 0, 0, 1, 0]",1
4,softmaxBeta1_10,-5,125.5376777919744,4,8,11,8,10,9,"[0, 68032]","[(10, 9), [11, 9], [11, 8]]","[(1, 0), (0, -1)]","[2, 0]",2
5,softmaxBeta1_10,-5,45.0,4,8,10,7,11,8,"[0, 68035]","[(11, 8), [10, 8], [10, 7]]","[(-1, 0), (0, -1)]","[0, 2]",2
6,softmaxBeta1_10,1,54.46232220802562,4,8,6,3,10,7,"[0, 68038, 1, 68038, 1, 68038, 1]","[(10, 7), [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[1, 0, 0, 0, 0, 1, 1]",1
7,softmaxBeta1_10,-3,113.19859051364818,6,3,6,10,4,8,"[0, 68043, 0, 68043]","[(4, 8), [4, 9], [4, 10], [5, 10], [6, 10]]","[(0, 1), (0, 1), (1, 0), (1, 0)]","[2, 2, 0, 0]",2
8,softmaxBeta1_10,5,45.0,6,3,12,4,6,10,"[0, 68046, 0, 68046, 1, 68046, 1]","[(6, 10), [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
9,softmaxBeta1_10,-1,54.46232220802562,12,4,9,0,6,3,"[0, 68050, 0, 68051, 0, 68051]","[(6, 3), [7, 3], [8, 3], [9, 3], [9, 2], [9, 1], [9, 0]]","[(1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 2, 2, 2]",2
