,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta0.5_13,None,22.166345822082455,10,0,12,5,6,12,"[0, 51710, 0, 51711, 0, 51711, 0, 51711, 0, 51711, 1, 51711, 1]","[(6, 12), [6, 11], [7, 11], [7, 10], [8, 10], [8, 9], [8, 8], [9, 8], [9, 7], [9, 6], [9, 5], [10, 5], [11, 5], [12, 5]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2
1,softmaxBeta0.5_13,-3,113.19859051364818,10,0,10,7,12,5,"[0, 51715, 0, 51716]","[(12, 5), [11, 5], [11, 6], [11, 7], [10, 7]]","[(-1, 0), (0, 1), (0, 1), (-1, 0)]","[0, 2, 2, 0]",2
2,softmaxBeta0.5_13,-1,45.0,10,0,13,4,10,7,"[0, 51719, 0, 51719, 0, 51719]","[(10, 7), [11, 7], [12, 7], [13, 7], [13, 6], [13, 5], [13, 4]]","[(1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]","[2, 2, 2, 0, 0, 0]",2
3,softmaxBeta0.5_13,-3,98.13010235415598,10,0,11,6,13,4,"[0, 51723, 0, 51723]","[(13, 4), [12, 4], [12, 5], [12, 6], [11, 6]]","[(-1, 0), (0, 1), (0, 1), (-1, 0)]","[0, 2, 2, 0]",2
4,softmaxBeta0.5_13,1,49.573921259900864,10,0,6,3,11,6,"[0, 51727, 0, 51727, 0, 51727, 0]","[(11, 6), [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [10, 1], [10, 0]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 1, 1, 1]",1
5,softmaxBeta0.5_13,3,39.0938588862295,6,3,8,8,10,0,"[0, 51730, 0, 51731, 0, 51731, 0]","[(10, 0), [9, 0], [8, 0], [8, 1], [8, 2], [8, 3], [7, 3], [6, 3]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
6,softmaxBeta0.5_13,-1,66.80140948635182,8,8,3,6,6,3,"[0, 51734, 1, 51734, 1, 51734]","[(6, 3), [5, 3], [5, 4], [5, 5], [4, 5], [4, 6], [3, 6]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]","[2, 0, 0, 2, 0, 2]",2
7,softmaxBeta0.5_13,3,66.80140948635182,8,8,8,1,3,6,"[0, 51738, 1, 51738, 1, 51738, 1]","[(3, 6), [3, 7], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [8, 8]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 1, 0, 0, 0, 0, 0]",1
8,softmaxBeta0.5_13,-1,45.0,8,1,11,5,8,8,"[0, 51742, 1, 51742, 1, 51742]","[(8, 8), [9, 8], [9, 7], [10, 7], [11, 7], [11, 6], [11, 5]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]","[2, 0, 2, 2, 0, 0]",2
9,softmaxBeta0.5_13,1,67.83365417791754,8,1,14,0,11,5,"[0, 51746, 0, 51747, 0, 51747, 0]","[(11, 5), [11, 4], [11, 3], [10, 3], [10, 2], [9, 2], [9, 1], [8, 1]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]","[0, 0, 1, 0, 1, 0, 1]",1
