,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel2,None,18.76806006684336,1,4,8,4,14,9,"[0, 18344, 0, 18344, 0, 18345, 0, 18345, 0, 18345, 0]","[(14, 9), [13, 9], [13, 8], [12, 8], [11, 8], [11, 7], [11, 6], [10, 6], [10, 5], [10, 4], [9, 4], [8, 4]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1,maxModel2,1,45.0,1,4,4,0,8,4,"[1, 18348, 1, 18348, 1, 18348, 2]","[(8, 4), [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
2,maxModel2,0,106.26020470831197,4,0,4,8,1,4,"[0, 18353, 0, 18353, 0, 18354, 0]","[(1, 4), [1, 3], [2, 3], [2, 2], [2, 1], [2, 0], [3, 0], [4, 0]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]","[1, 0, 1, 1, 1, 0, 0]",1
3,maxModel2,-1,36.86989764584401,4,8,1,4,4,0,"[0, 18357, 1, 18357, 1, 18357, 1]","[(4, 0), [4, 1], [4, 2], [3, 2], [3, 3], [3, 4], [2, 4], [1, 4]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[0, 0, 2, 0, 0, 2, 2]",2
4,maxModel2,3,39.0938588862295,4,8,9,6,1,4,"[0, 18362, 0, 18362, 0, 18362, 0]","[(1, 4), [2, 4], [2, 5], [3, 5], [3, 6], [4, 6], [4, 7], [4, 8]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 1, 1]",1
5,maxModel2,0,74.93151184050778,9,6,7,12,4,8,"[0, 18366, 0, 18366, 0, 18366, 1]","[(4, 8), [4, 9], [4, 10], [5, 10], [5, 11], [5, 12], [6, 12], [7, 12]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0)]","[2, 2, 0, 2, 2, 0, 0]",2
6,maxModel2,-5,98.13010235415598,9,6,9,13,7,12,"[0, 18370, 0]","[(7, 12), [7, 13], [8, 13], [9, 13]]","[(0, 1), (1, 0), (1, 0)]","[2, 0, 0]",2
7,maxModel2,5,45.0,9,6,3,7,9,13,"[1, 18373, 1, 18373, 1, 18373, 1]","[(9, 13), [9, 12], [9, 11], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
8,maxModel2,-5,125.5376777919744,3,7,10,7,9,6,"[0, 18378]","[(9, 6), [9, 7], [10, 7]]","[(0, 1), (1, 0)]","[0, 2]",2
9,maxModel2,1,45.0,3,7,6,3,10,7,"[0, 18381, 0, 18382, 0, 18382, 0]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
