,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel15,None,10.222168633636144,13,14,9,11,6,6,"[0, 36418, 1, 36418, 1, 36418, 1, 36418]","[(6, 6), [6, 7], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [9, 10], [9, 11]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 0, 0]",2
1,maxModel15,0,106.26020470831197,13,14,5,14,9,11,"[0, 36423, 0, 36424, 0, 36424, 0]","[(9, 11), [10, 11], [11, 11], [12, 11], [12, 12], [13, 12], [13, 13], [13, 14]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]","[1, 1, 1, 0, 1, 0, 0]",1
2,maxModel15,1,38.65980825409008,5,14,8,10,13,14,"[0, 36428, 0, 36428, 1, 36428, 1, 36428]","[(13, 14), [12, 14], [11, 14], [10, 14], [9, 14], [8, 14], [7, 14], [6, 14], [5, 14]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1, 1]",1
3,maxModel15,5,34.69515353123398,8,10,14,11,5,14,"[0, 36433, 0, 36433, 0, 36433, 0]","[(5, 14), [6, 14], [6, 13], [7, 13], [7, 12], [7, 11], [7, 10], [8, 10]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]","[0, 0, 0, 0, 0, 1, 0]",1
4,maxModel15,-1,54.46232220802562,14,11,11,7,8,10,"[0, 36437, 1, 36437, 1, 36437]","[(8, 10), [8, 9], [9, 9], [9, 8], [10, 8], [11, 8], [11, 7]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]","[2, 0, 2, 0, 0, 2]",2
5,maxModel15,-5,98.13010235415598,14,11,12,6,11,7,"[0, 36442]","[(11, 7), [11, 6], [12, 6]]","[(0, -1), (1, 0)]","[2, 0]",2
6,maxModel15,0,74.93151184050778,14,11,8,9,12,6,"[1, 36445, 1, 36445, 1, 36445, 2]","[(12, 6), [11, 6], [10, 6], [9, 6], [8, 6], [8, 7], [8, 8], [8, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]","[2, 2, 2, 2, 0, 0, 0]",2
7,maxModel15,-3,57.52880770915152,14,11,9,13,8,9,"[0, 36450, 0, 36450, 0]","[(8, 9), [8, 10], [9, 10], [9, 11], [9, 12], [9, 13]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2]",2
8,maxModel15,0,58.736268305622566,14,11,10,7,9,13,"[0, 36454, 0, 36454, 0, 36454, 1]","[(9, 13), [9, 12], [9, 11], [10, 11], [11, 11], [12, 11], [13, 11], [14, 11]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 1, 1, 1, 1]",1
9,maxModel15,3,32.47119229084849,10,7,5,9,14,11,"[0, 36458, 0, 36458, 0, 36459, 0, 36459]","[(14, 11), [13, 11], [12, 11], [11, 11], [10, 11], [10, 10], [10, 9], [10, 8], [10, 7]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1, 1]",1
