,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel12,None,45.0,11,12,8,8,4,12,"[1, 32391, 1, 32391, 1, 32391, 2]","[(4, 12), [5, 12], [6, 12], [7, 12], [8, 12], [9, 12], [10, 12], [11, 12]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
1,maxModel12,5,34.69515353123398,8,8,2,9,11,12,"[0, 32396, 0, 32397, 0, 32397, 0]","[(11, 12), [10, 12], [10, 11], [9, 11], [8, 11], [8, 10], [8, 9], [8, 8]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
2,maxModel12,-1,54.46232220802562,2,9,5,5,8,8,"[0, 32401, 0, 32401, 0, 32401]","[(8, 8), [7, 8], [6, 8], [5, 8], [5, 7], [5, 6], [5, 5]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 2, 2, 2]",2
3,maxModel12,-5,98.13010235415598,2,9,4,4,5,5,"[1, 32404]","[(5, 5), [5, 4], [4, 4]]","[(0, -1), (-1, 0)]","[2, 0]",2
4,maxModel12,-3,113.19859051364818,2,9,2,2,4,4,"[0, 32408, 0, 32409]","[(4, 4), [3, 4], [3, 3], [2, 3], [2, 2]]","[(-1, 0), (0, -1), (-1, 0), (0, -1)]","[0, 2, 0, 2]",2
5,maxModel12,5,45.0,2,9,8,8,2,2,"[0, 32412, 0, 32412, 1, 32412, 1]","[(2, 2), [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
6,maxModel12,5,45.0,8,8,7,2,2,9,"[0, 32417, 0, 32417, 0, 32417, 0]","[(2, 9), [2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [8, 8]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
7,maxModel12,-1,54.46232220802562,7,2,11,5,8,8,"[0, 32422, 1, 32422, 1, 32422]","[(8, 8), [8, 7], [8, 6], [8, 5], [9, 5], [10, 5], [11, 5]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 2, 2, 2]",2
8,maxModel12,3,30.52970589993411,7,2,2,4,11,5,"[0, 32427, 0, 32428, 0, 32428, 0]","[(11, 5), [11, 4], [11, 3], [11, 2], [10, 2], [9, 2], [8, 2], [7, 2]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 1, 1, 0, 0, 0, 0]",1
9,maxModel12,0,58.736268305622566,2,4,6,8,7,2,"[0, 32432, 0, 32432, 0, 32432, 0]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [6, 6], [6, 7], [6, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[0, 0, 2, 2, 0, 2, 2]",2
10,maxModel12,0,90.0,2,4,10,4,6,8,"[0, 32436, 0, 32436, 1, 32436, 1, 32436]","[(6, 8), [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [10, 5], [10, 4]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1)]","[0, 2, 2, 2, 0, 2, 0, 0]",2
11,maxModel12,1,38.65980825409008,2,4,5,8,10,4,"[0, 32440, 1, 32440, 1, 32440, 1, 32440]","[(10, 4), [9, 4], [8, 4], [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1, 1]",1
12,maxModel12,1,55.30484646876604,5,8,0,10,2,4,"[0, 32445, 0, 32445, 0, 32446, 0]","[(2, 4), [2, 5], [3, 5], [4, 5], [4, 6], [5, 6], [5, 7], [5, 8]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]","[0, 1, 1, 0, 1, 0, 0]",1
13,maxModel12,1,66.80140948635182,0,10,1,4,5,8,"[0, 32449, 0, 32449, 1, 32449, 1]","[(5, 8), [4, 8], [3, 8], [3, 9], [2, 9], [2, 10], [1, 10], [0, 10]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[0, 0, 1, 0, 1, 0, 1]",1
14,maxModel12,3,46.84761026599459,1,4,6,6,0,10,"[0, 32453, 1, 32453, 1, 32453, 1]","[(0, 10), [0, 9], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
15,maxModel12,-1,66.80140948635182,6,6,4,1,1,4,"[0, 32458, 0, 32458, 0, 32458]","[(1, 4), [2, 4], [2, 3], [3, 3], [4, 3], [4, 2], [4, 1]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]","[0, 2, 0, 0, 2, 2]",2
16,maxModel12,-5,113.19859051364818,6,6,5,0,4,1,"[0, 32462]","[(4, 1), [5, 1], [5, 0]]","[(1, 0), (0, -1)]","[0, 2]",2
