,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel11,None,49.76364169072618,11,7,12,13,5,10,"[0, 30269, 0, 30269, 0, 30270, 0, 30270, 0]","[(5, 10), [6, 10], [6, 9], [6, 8], [7, 8], [8, 8], [9, 8], [9, 7], [10, 7], [11, 7]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]","[0, 1, 1, 0, 0, 0, 1, 0, 0]",1
1,maxModel11,1,54.46232220802562,12,13,7,11,11,7,"[0, 30280, 1, 30280, 1, 30280, 1]","[(11, 7), [12, 7], [12, 8], [12, 9], [12, 10], [12, 11], [12, 12], [12, 13]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 0, 0, 0, 0, 1, 1]",1
2,maxModel11,5,41.63353933657021,7,11,8,5,12,13,"[0, 30285, 0, 30285, 1, 30285, 1]","[(12, 13), [12, 12], [12, 11], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
3,maxModel11,-5,125.5376777919744,8,5,8,12,7,11,"[0, 30291]","[(7, 11), [8, 11], [8, 12]]","[(1, 0), (0, 1)]","[0, 2]",2
4,maxModel11,-3,45.0,8,5,10,10,8,12,"[0, 30295, 0, 30295]","[(8, 12), [9, 12], [10, 12], [10, 11], [10, 10]]","[(1, 0), (1, 0), (0, -1), (0, -1)]","[2, 2, 0, 0]",2
5,maxModel11,0,74.93151184050778,8,5,14,7,10,10,"[0, 30305, 0, 30306, 0, 30306, 0]","[(10, 10), [10, 9], [10, 8], [9, 8], [9, 7], [9, 6], [9, 5], [8, 5]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0)]","[0, 0, 1, 0, 1, 1, 1]",1
6,maxModel11,-3,57.52880770915152,14,7,9,9,8,5,"[1, 30309, 1, 30309, 1]","[(8, 5), [8, 6], [9, 6], [9, 7], [9, 8], [9, 9]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2]",2
7,maxModel11,1,66.80140948635182,14,7,13,13,9,9,"[0, 30315, 0, 30316, 0, 30316, 0]","[(9, 9), [10, 9], [11, 9], [12, 9], [12, 8], [13, 8], [14, 8], [14, 7]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]","[0, 0, 0, 1, 0, 1, 1]",1
8,maxModel11,0,58.736268305622566,13,13,9,9,14,7,"[0, 30322, 0, 30322, 0, 30323, 0]","[(14, 7), [13, 7], [12, 7], [12, 8], [12, 9], [11, 9], [10, 9], [9, 9]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[0, 2, 0, 0, 2, 2, 2]",2
9,maxModel11,-1,81.86989764584403,13,13,6,13,9,9,"[0, 30327, 0, 30327, 0, 30330, 2]","[(9, 9), [8, 9], [7, 9], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[2, 2, 2, 0, 0, 0, 0]",2
10,maxModel11,-3,45.0,13,13,8,11,6,13,"[0, 30337, 0, 30337]","[(6, 13), [6, 12], [6, 11], [7, 11], [8, 11]]","[(0, -1), (0, -1), (1, 0), (1, 0)]","[2, 2, 0, 0]",2
11,maxModel11,0,74.93151184050778,13,13,11,7,8,11,"[0, 30341, 0, 30341, 1, 30341, 1]","[(8, 11), [8, 12], [9, 12], [10, 12], [11, 12], [12, 12], [12, 13], [13, 13]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]","[1, 0, 0, 0, 1, 1, 1]",1
12,maxModel11,3,41.820169880135765,11,7,6,9,13,13,"[0, 30346, 0, 30347, 0, 30347, 0, 30348]","[(13, 13), [13, 12], [13, 11], [12, 11], [12, 10], [12, 9], [11, 9], [11, 8], [11, 7]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1, 1]",1
13,maxModel11,3,66.80140948635182,6,9,6,2,11,7,"[0, 30353, 2, 30356, 3, 30356, 3]","[(11, 7), [10, 7], [10, 8], [9, 8], [9, 9], [8, 9], [7, 9], [6, 9]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[0, 1, 0, 1, 0, 0, 0]",1
14,maxModel11,-1,45.0,6,2,9,6,6,9,"[0, 30363, 0, 30363, 0, 30364]","[(6, 9), [7, 9], [8, 9], [8, 8], [8, 7], [8, 6], [9, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]","[2, 2, 0, 0, 0, 2]",2
