,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel8,None,40.60129464500447,10,1,8,6,2,3,"[0, 26284, 0, 26284, 1, 26284, 1, 26284, 1]","[(2, 3), [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [6, 5], [6, 6], [7, 6], [8, 6]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0)]","[0, 2, 0, 0, 0, 2, 2, 0, 0]",2
1,maxModel8,-5,113.19859051364818,10,1,9,7,8,6,"[1, 26288]","[(8, 6), [9, 6], [9, 7]]","[(1, 0), (0, 1)]","[0, 2]",2
2,maxModel8,-1,54.46232220802562,10,1,6,4,9,7,"[0, 26292, 0, 26293, 0, 26293]","[(9, 7), [8, 7], [7, 7], [7, 6], [7, 5], [6, 5], [6, 4]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]","[2, 2, 0, 0, 2, 0]",2
3,maxModel8,0,106.26020470831197,10,1,2,1,6,4,"[1, 26296, 1, 26296, 1, 26296, 2]","[(6, 4), [5, 4], [5, 3], [4, 3], [3, 3], [2, 3], [2, 2], [2, 1]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]","[2, 0, 2, 2, 2, 0, 0]",2
4,maxModel8,1,38.65980825409008,10,1,7,5,2,1,"[0, 26302, 1, 26302, 1, 26302, 1, 26302]","[(2, 1), [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1, 1]",1
5,maxModel8,3,39.0938588862295,7,5,2,3,10,1,"[0, 26307, 0, 26307, 0, 26308, 0]","[(10, 1), [9, 1], [8, 1], [7, 1], [7, 2], [7, 3], [7, 4], [7, 5]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 1, 1]",1
6,maxModel8,-1,66.80140948635182,2,3,4,8,7,5,"[0, 26311, 0, 26311, 1, 26311]","[(7, 5), [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[2, 2, 2, 0, 0, 0]",2
7,maxModel8,-5,113.19859051364818,2,3,3,9,4,8,"[0, 26315]","[(4, 8), [3, 8], [3, 9]]","[(-1, 0), (0, 1)]","[0, 2]",2
8,maxModel8,5,54.46232220802562,2,3,9,3,3,9,"[1, 26318, 1, 26318, 1, 26318, 1]","[(3, 9), [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [2, 4], [2, 3]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[1, 0, 0, 0, 0, 0, 0]",1
9,maxModel8,-3,45.0,9,3,4,1,2,3,"[0, 26323, 0, 26323]","[(2, 3), [3, 3], [3, 2], [3, 1], [4, 1]]","[(1, 0), (0, -1), (0, -1), (1, 0)]","[0, 2, 2, 0]",2
10,maxModel8,3,45.0,9,3,7,8,4,1,"[1, 26326, 1, 26326, 1, 26326, 1]","[(4, 1), [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
11,maxModel8,5,41.63353933657021,7,8,1,7,9,3,"[0, 26331, 0, 26331, 0, 26331, 1]","[(9, 3), [9, 4], [8, 4], [8, 5], [7, 5], [7, 6], [7, 7], [7, 8]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
12,maxModel8,-3,62.10272896905237,1,7,6,5,7,8,"[0, 26335, 0, 26335]","[(7, 8), [6, 8], [6, 7], [6, 6], [6, 5]]","[(-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 2, 2]",2
13,maxModel8,-1,66.80140948635182,1,7,3,2,6,5,"[0, 26339, 0, 26339, 0, 26339]","[(6, 5), [5, 5], [4, 5], [4, 4], [4, 3], [4, 2], [3, 2]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0)]","[0, 0, 2, 2, 2, 0]",2
14,maxModel8,1,66.80140948635182,1,7,7,6,3,2,"[0, 26342, 1, 26342, 1, 26342, 1]","[(3, 2), [2, 2], [2, 3], [2, 4], [1, 4], [1, 5], [1, 6], [1, 7]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[1, 0, 0, 1, 0, 0, 1]",1
15,maxModel8,1,54.46232220802562,7,6,5,11,1,7,"[0, 26347, 0, 26347, 0, 26347, 0]","[(1, 7), [2, 7], [3, 7], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 1, 0, 0, 1, 1]",1
16,maxModel8,3,66.80140948635182,5,11,12,11,7,6,"[0, 26351, 0, 26351, 0, 26351, 1]","[(7, 6), [7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 1, 1, 0, 0, 0, 0]",1
