,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel0,None,4.398705354995674,7,7,12,9,2,4,"[0, 15721, 1, 15721, 1, 15721, 1, 15721]","[(2, 4), [2, 5], [3, 5], [3, 6], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0]",1
1,maxModel0,0,74.93151184050778,12,9,10,3,7,7,"[1, 15729, 1, 15729, 1, 15729, 2]","[(7, 7), [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 1, 0, 0, 0, 1, 1]",1
2,maxModel0,1,45.00000000000001,10,3,6,6,12,9,"[0, 15734, 0, 15734, 1, 15734, 1, 15734]","[(12, 9), [12, 8], [12, 7], [11, 7], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1, 1]",1
3,maxModel0,-5,98.13010235415598,6,6,11,4,10,3,"[0, 15738]","[(10, 3), [11, 3], [11, 4]]","[(1, 0), (0, 1)]","[2, 0]",2
4,maxModel0,5,41.63353933657021,6,6,7,12,11,4,"[0, 15742, 0, 15742, 0, 15743, 0]","[(11, 4), [11, 5], [10, 5], [9, 5], [9, 6], [8, 6], [7, 6], [6, 6]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
5,maxModel0,-1,54.46232220802562,7,12,3,9,6,6,"[0, 15747, 0, 15747, 0, 15747]","[(6, 6), [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[0, 2, 0, 2, 2, 0]",2
6,maxModel0,1,81.86989764584403,7,12,7,5,3,9,"[1, 15750, 1, 15750, 1, 15750, 2]","[(3, 9), [3, 10], [4, 10], [5, 10], [5, 11], [6, 11], [7, 11], [7, 12]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]","[1, 0, 0, 1, 0, 0, 1]",1
7,maxModel0,-3,45.0,7,5,9,10,7,12,"[0, 15755, 0, 15755]","[(7, 12), [7, 11], [8, 11], [9, 11], [9, 10]]","[(0, -1), (1, 0), (1, 0), (0, -1)]","[0, 2, 2, 0]",2
8,maxModel0,3,66.80140948635182,7,5,14,5,9,10,"[0, 15759, 0, 15759, 0, 15760, 0]","[(9, 10), [8, 10], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[1, 1, 0, 0, 0, 0, 0]",1
9,maxModel0,-1,45.0,14,5,10,2,7,5,"[0, 15764, 0, 15764, 0, 15764]","[(7, 5), [7, 4], [7, 3], [8, 3], [8, 2], [9, 2], [10, 2]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]","[2, 2, 0, 2, 0, 0]",2
10,maxModel0,3,39.0938588862295,14,5,12,10,10,2,"[0, 15767, 1, 15767, 1, 15767, 1]","[(10, 2), [10, 3], [10, 4], [11, 4], [12, 4], [12, 5], [13, 5], [14, 5]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
11,maxModel0,-5,113.19859051364818,12,10,13,4,14,5,"[1, 15771]","[(14, 5), [14, 4], [13, 4]]","[(0, -1), (-1, 0)]","[2, 0]",2
12,maxModel0,5,45.0,12,10,6,9,13,4,"[0, 15775, 0, 15775, 0, 15776, 0]","[(13, 4), [13, 5], [13, 6], [12, 6], [12, 7], [12, 8], [12, 9], [12, 10]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
13,maxModel0,0,62.59242456218159,6,9,9,14,12,10,"[0, 15779, 1, 15779, 1, 15779, 1]","[(12, 10), [11, 10], [11, 11], [10, 11], [9, 11], [9, 12], [9, 13], [9, 14]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]","[0, 2, 0, 0, 2, 2, 2]",2
14,maxModel0,3,38.480198248343015,6,9,1,11,9,14,"[0, 15783, 1, 15783, 1, 15783, 1, 15783]","[(9, 14), [9, 13], [9, 12], [8, 12], [7, 12], [6, 12], [6, 11], [6, 10], [6, 9]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1, 1]",1
15,maxModel0,1,66.80140948635182,1,11,2,5,6,9,"[0, 15788, 0, 15788, 0, 15788, 0]","[(6, 9), [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[0, 1, 0, 1, 0, 0, 1]",1
16,maxModel0,-3,62.10272896905237,2,5,4,10,1,11,"[0, 15792, 0, 15792]","[(1, 11), [1, 10], [2, 10], [3, 10], [4, 10]]","[(0, -1), (1, 0), (1, 0), (1, 0)]","[0, 0, 2, 2]",2
17,maxModel0,-3,113.19859051364818,2,5,2,12,4,10,"[0, 15796, 0, 15796]","[(4, 10), [4, 11], [4, 12], [3, 12], [2, 12]]","[(0, 1), (0, 1), (-1, 0), (-1, 0)]","[2, 2, 0, 0]",2
18,maxModel0,0,53.13010235415599,2,5,6,9,2,12,"[0, 15799, 0, 15799, 1, 15799, 1]","[(2, 12), [3, 12], [4, 12], [5, 12], [6, 12], [6, 11], [6, 10], [6, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]","[2, 2, 2, 2, 0, 0, 0]",2
19,maxModel0,1,37.8749836510982,2,5,5,1,6,9,"[0, 15803, 1, 15803, 1, 15803, 1, 15803]","[(6, 9), [5, 9], [4, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [2, 5]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[0, 1, 1, 0, 0, 0, 0, 1]",1
20,maxModel0,-1,98.13010235415598,5,1,5,8,2,5,"[0, 15807, 1, 15807, 1, 15807]","[(2, 5), [2, 6], [3, 6], [3, 7], [4, 7], [4, 8], [5, 8]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]","[2, 0, 2, 0, 2, 0]",2
21,maxModel0,-5,45.0,5,1,4,7,5,8,"[1, 15811]","[(5, 8), [5, 7], [4, 7]]","[(0, -1), (-1, 0)]","[0, 2]",2
22,maxModel0,0,62.59242456218159,5,1,0,4,4,7,"[0, 15815, 1, 15815, 1, 15815, 1]","[(4, 7), [3, 7], [2, 7], [1, 7], [0, 7], [0, 6], [0, 5], [0, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[2, 2, 2, 2, 0, 0, 0]",2
23,maxModel0,5,20.658910063307513,5,1,11,2,0,4,"[0, 15819, 1, 15819, 1, 15819, 1, 15819]","[(0, 4), [0, 3], [1, 3], [1, 2], [2, 2], [3, 2], [3, 1], [4, 1], [5, 1]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 0, 0]",1
24,maxModel0,-5,125.5376777919744,11,2,4,2,5,1,"[0, 15824]","[(5, 1), [4, 1], [4, 2]]","[(-1, 0), (0, 1)]","[2, 0]",2
25,maxModel0,5,45.0,11,2,10,8,4,2,"[0, 15827, 0, 15827, 1, 15827, 1]","[(4, 2), [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
26,maxModel0,-1,54.46232220802562,10,8,14,5,11,2,"[0, 15832, 0, 15832, 0, 15832]","[(11, 2), [12, 2], [13, 2], [14, 2], [14, 3], [14, 4], [14, 5]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1)]","[2, 2, 2, 0, 0, 0]",2
27,maxModel0,1,81.86989764584403,10,8,10,1,14,5,"[1, 15835, 1, 15835, 1, 15835, 1]","[(14, 5), [14, 6], [14, 7], [13, 7], [13, 8], [12, 8], [11, 8], [10, 8]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[1, 1, 0, 1, 0, 0, 0]",1
28,maxModel0,-3,45.0,10,1,12,6,10,8,"[0, 15840, 0, 15840]","[(10, 8), [11, 8], [12, 8], [12, 7], [12, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1)]","[2, 2, 0, 0]",2
29,maxModel0,3,45.0,10,1,5,3,12,6,"[0, 15845, 0, 15845, 0, 15845, 1]","[(12, 6), [12, 5], [11, 5], [11, 4], [11, 3], [10, 3], [10, 2], [10, 1]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
30,maxModel0,-1,56.88865803962797,5,3,9,6,10,1,"[0, 15849, 0, 15850, 0, 15850]","[(10, 1), [10, 2], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2, 2]",2
31,maxModel0,3,30.52970589993411,5,3,0,5,9,6,"[0, 15853, 1, 15853, 1, 15853, 1]","[(9, 6), [8, 6], [7, 6], [6, 6], [5, 6], [5, 5], [5, 4], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
32,maxModel0,-5,113.19859051364818,0,5,6,4,5,3,"[0, 15858]","[(5, 3), [5, 4], [6, 4]]","[(0, 1), (1, 0)]","[0, 2]",2
