,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel6,None,28.739795291688043,9,13,3,12,5,1,"[0, 23677, 0, 23678, 0, 23678, 0, 23678, 0, 23679, 0, 23679, 0]","[(5, 1), [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [3, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",2
1,maxModel6,-3,54.46232220802562,9,13,5,10,3,12,"[0, 23682, 0, 23683]","[(3, 12), [3, 11], [4, 11], [5, 11], [5, 10]]","[(0, -1), (1, 0), (1, 0), (0, -1)]","[2, 0, 0, 2]",2
2,maxModel6,0,106.26020470831197,9,13,1,13,5,10,"[0, 23686, 0, 23687, 0, 23687, 0]","[(5, 10), [6, 10], [6, 11], [7, 11], [8, 11], [8, 12], [9, 12], [9, 13]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]","[1, 0, 1, 1, 0, 1, 0]",1
3,maxModel6,3,39.80557109226519,1,13,3,8,9,13,"[0, 23691, 0, 23691, 0, 23691, 0, 23691]","[(9, 13), [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1, 1]",1
4,maxModel6,-1,56.88865803962797,3,8,6,12,1,13,"[0, 23696, 1, 23696, 1, 23696]","[(1, 13), [2, 13], [2, 12], [3, 12], [4, 12], [5, 12], [6, 12]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 2, 2, 2]",2
5,maxModel6,0,90.0,3,8,10,9,6,12,"[0, 23701, 0, 23701, 0, 23701, 0]","[(6, 12), [5, 12], [5, 11], [4, 11], [4, 10], [4, 9], [4, 8], [3, 8]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0)]","[1, 0, 1, 0, 0, 1, 1]",1
6,maxModel6,-1,45.00000000000001,10,9,6,12,3,8,"[0, 23705, 0, 23705, 0, 23705, 1]","[(3, 8), [3, 9], [4, 9], [4, 10], [5, 10], [6, 10], [6, 11], [6, 12]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1)]","[0, 0, 2, 0, 0, 2, 2]",2
7,maxModel6,1,55.30484646876604,10,9,12,14,6,12,"[0, 23709, 0, 23709, 1, 23709, 1]","[(6, 12), [6, 11], [7, 11], [8, 11], [8, 10], [9, 10], [9, 9], [10, 9]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0)]","[1, 0, 0, 1, 0, 1, 0]",1
8,maxModel6,3,66.80140948635182,12,14,5,14,10,9,"[0, 23713, 0, 23714, 0, 23714, 0]","[(10, 9), [11, 9], [12, 9], [12, 10], [12, 11], [12, 12], [12, 13], [12, 14]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 1, 0, 0, 0, 0, 0]",1
9,maxModel6,1,45.0,5,14,8,10,12,14,"[0, 23718, 0, 23718, 0, 23718, 0]","[(12, 14), [11, 14], [10, 14], [9, 14], [8, 14], [7, 14], [6, 14], [5, 14]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
10,maxModel6,-5,81.86989764584403,8,10,4,13,5,14,"[1, 23721]","[(5, 14), [5, 13], [4, 13]]","[(0, -1), (-1, 0)]","[0, 2]",2
11,maxModel6,-1,98.13010235415598,8,10,1,10,4,13,"[0, 23725, 0, 23725, 1, 23725]","[(4, 13), [3, 13], [3, 12], [3, 11], [2, 11], [1, 11], [1, 10]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1)]","[2, 0, 0, 2, 2, 0]",2
12,maxModel6,-5,45.0,8,10,2,11,1,10,"[0, 23729]","[(1, 10), [2, 10], [2, 11]]","[(1, 0), (0, 1)]","[0, 2]",2
13,maxModel6,1,49.573921259900864,8,10,5,6,2,11,"[0, 23733, 0, 23733, 0, 23733, 1]","[(2, 11), [3, 11], [4, 11], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
14,maxModel6,0,106.26020470831197,5,6,5,14,8,10,"[0, 23738, 0, 23738, 1, 23738, 1]","[(8, 10), [8, 9], [7, 9], [6, 9], [6, 8], [5, 8], [5, 7], [5, 6]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1)]","[1, 0, 0, 1, 0, 1, 1]",1
15,maxModel6,5,40.60129464500447,5,14,11,13,5,6,"[0, 23742, 0, 23742, 1, 23742, 1, 23742]","[(5, 6), [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [5, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 0, 1]",1
16,maxModel6,5,45.0,11,13,10,7,5,14,"[0, 23747, 0, 23747, 0, 23747, 0]","[(5, 14), [6, 14], [6, 13], [7, 13], [8, 13], [9, 13], [10, 13], [11, 13]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
17,maxModel6,5,45.0,10,7,4,8,11,13,"[1, 23750, 1, 23750, 2, 23750, 2]","[(11, 13), [10, 13], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8], [10, 7]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
18,maxModel6,-5,125.5376777919744,4,8,11,8,10,7,"[0, 23756]","[(10, 7), [11, 7], [11, 8]]","[(1, 0), (0, 1)]","[2, 0]",2
19,maxModel6,-3,45.0,4,8,9,10,11,8,"[0, 23759, 0, 23759]","[(11, 8), [11, 9], [10, 9], [10, 10], [9, 10]]","[(0, 1), (-1, 0), (0, 1), (-1, 0)]","[2, 0, 2, 0]",2
20,maxModel6,-3,113.19859051364818,4,8,11,8,9,10,"[1, 23762, 1, 23762]","[(9, 10), [10, 10], [10, 9], [10, 8], [11, 8]]","[(1, 0), (0, -1), (0, -1), (1, 0)]","[2, 0, 0, 2]",2
21,maxModel6,3,45.00000000000001,4,8,6,13,11,8,"[0, 23766, 1, 23766, 1, 23766, 1]","[(11, 8), [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
22,maxModel6,-3,113.19859051364818,6,13,6,6,4,8,"[0, 23771, 0, 23771]","[(4, 8), [4, 7], [5, 7], [6, 7], [6, 6]]","[(0, -1), (1, 0), (1, 0), (0, -1)]","[2, 0, 0, 2]",2
23,maxModel6,0,53.13010235415599,6,13,2,9,6,6,"[0, 23775, 1, 23775, 1, 23775, 1]","[(6, 6), [6, 7], [6, 8], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 2, 0, 2, 2, 2]",2
