,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,maxModel9,None,36.86989764584401,8,11,2,10,8,2,"[0, 27576, 0, 27576, 0, 27577, 0, 27577, 0]","[(8, 2), [8, 3], [8, 4], [8, 5], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,maxModel9,5,45.0,2,10,3,4,8,11,"[0, 27581, 0, 27581, 0, 27581, 0]","[(8, 11), [7, 11], [6, 11], [5, 11], [4, 11], [4, 10], [3, 10], [2, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
2,maxModel9,-5,125.5376777919744,3,4,3,11,2,10,"[1, 27584]","[(2, 10), [2, 11], [3, 11]]","[(0, 1), (1, 0)]","[2, 0]",2
3,maxModel9,-5,45.0,3,4,2,10,3,11,"[0, 27589]","[(3, 11), [2, 11], [2, 10]]","[(-1, 0), (0, -1)]","[2, 0]",2
4,maxModel9,1,49.573921259900864,3,4,7,7,2,10,"[0, 27593, 0, 27593, 0, 27594, 0]","[(2, 10), [2, 9], [2, 8], [2, 7], [2, 6], [3, 6], [3, 5], [3, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]","[0, 0, 0, 1, 0, 1, 1]",1
5,maxModel9,-3,98.13010235415598,7,7,1,6,3,4,"[1, 27597, 1, 27597]","[(3, 4), [2, 4], [1, 4], [1, 5], [1, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, 1)]","[2, 2, 0, 0]",2
6,maxModel9,-1,54.46232220802562,7,7,4,3,1,6,"[1, 27601, 1, 27601, 1, 27601]","[(1, 6), [1, 5], [1, 4], [1, 3], [2, 3], [3, 3], [4, 3]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]","[2, 2, 2, 0, 0, 0]",2
7,maxModel9,3,39.0938588862295,7,7,12,5,4,3,"[0, 27606, 0, 27606, 0, 27606, 1]","[(4, 3), [4, 4], [4, 5], [4, 6], [4, 7], [5, 7], [6, 7], [7, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]","[0, 0, 1, 1, 0, 0, 0]",1
8,maxModel9,-5,113.19859051364818,12,5,6,6,7,7,"[0, 27610]","[(7, 7), [6, 7], [6, 6]]","[(-1, 0), (0, -1)]","[2, 0]",2
9,maxModel9,-1,54.46232220802562,12,5,9,9,6,6,"[0, 27613, 1, 27613, 1, 27613]","[(6, 6), [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9]]","[(1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]","[0, 2, 2, 2, 0, 0]",2
10,maxModel9,-3,98.13010235415598,12,5,11,11,9,9,"[0, 27618, 0, 27618]","[(9, 9), [10, 9], [10, 10], [11, 10], [11, 11]]","[(1, 0), (0, 1), (1, 0), (0, 1)]","[0, 2, 0, 2]",2
11,maxModel9,-3,62.10272896905237,12,5,14,10,11,11,"[0, 27621, 1, 27621]","[(11, 11), [12, 11], [12, 10], [13, 10], [14, 10]]","[(1, 0), (0, -1), (1, 0), (1, 0)]","[0, 0, 2, 2]",2
12,maxModel9,1,49.76364169072618,12,5,8,8,14,10,"[0, 27625, 0, 27625, 1, 27625, 1]","[(14, 10), [14, 9], [13, 9], [13, 8], [13, 7], [13, 6], [12, 6], [12, 5]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]","[0, 0, 0, 1, 1, 0, 1]",1
13,maxModel9,5,34.69515353123398,8,8,9,14,12,5,"[0, 27629, 0, 27630, 0, 27630, 0]","[(12, 5), [11, 5], [10, 5], [9, 5], [8, 5], [8, 6], [8, 7], [8, 8]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 1, 0, 0, 0]",1
14,maxModel9,3,54.46232220802562,9,14,3,13,8,8,"[0, 27634, 0, 27634, 0, 27634, 0]","[(8, 8), [8, 9], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13], [9, 14]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 1, 0, 0, 0, 0, 1]",1
15,maxModel9,3,46.84761026599459,3,13,5,8,9,14,"[0, 27638, 1, 27638, 1, 27638, 1]","[(9, 14), [9, 13], [8, 13], [7, 13], [6, 13], [5, 13], [4, 13], [3, 13]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
